Country or Area,Year,Area,Sex,Age,Record Type,Source Year,Value,Deaths
Hungary,1994,Urban,Female,70 - 74,Estimate - de jure,1995,159868.0,6037.0
Hungary,1994,Urban,Female,75 - 79,Estimate - de jure,1995,80282.0,4774.0
Hungary,1994,Urban,Female,80 +,Estimate - de jure,1995,129084.0,17566.0
Hungary,1994,Urban,Male,0,Estimate - de jure,1995,35715.0,443.0
Hungary,1994,Urban,Male,1 - 4,Estimate - de jure,1995,152804.0,72.0
Hungary,1994,Urban,Male,10 - 14,Estimate - de jure,1995,216212.0,52.0
Hungary,1994,Urban,Male,15 - 19,Estimate - de jure,1995,296598.0,195.0
Hungary,1994,Urban,Male,20 - 24,Estimate - de jure,1995,244542.0,229.0
Hungary,1994,Urban,Male,25 - 29,Estimate - de jure,1995,215555.0,274.0
Hungary,1994,Urban,Male,30 - 34,Estimate - de jure,1995,190023.0,499.0
Hungary,1994,Urban,Male,35 - 39,Estimate - de jure,1995,241217.0,1213.0
Hungary,1994,Urban,Male,40 - 44,Estimate - de jure,1995,253761.0,2077.0
Hungary,1994,Urban,Male,45 - 49,Estimate - de jure,1995,218091.0,2523.0
Hungary,1994,Urban,Male,5 - 9,Estimate - de jure,1995,191637.0,34.0
Hungary,1994,Urban,Male,50 - 54,Estimate - de jure,1995,192182.0,3232.0
Hungary,1994,Urban,Male,55 - 59,Estimate - de jure,1995,152485.0,3609.0
Hungary,1994,Urban,Male,60 - 64,Estimate - de jure,1995,146531.0,4767.0
Hungary,1994,Urban,Male,65 - 69,Estimate - de jure,1995,125362.0,5749.0
Hungary,1994,Urban,Male,70 - 74,Estimate - de jure,1995,97330.0,6388.0
Hungary,1994,Urban,Male,75 - 79,Estimate - de jure,1995,44473.0,3957.0
Hungary,1994,Urban,Male,80 +,Estimate - de jure,1995,57454.0,9507.0
Hungary,1995,Rural,Female,0,Estimate - de jure,1996,22000.0,214.0
Hungary,1995,Rural,Female,1 - 4,Estimate - de jure,1996,91289.0,43.0
Hungary,1995,Rural,Female,10 - 14,Estimate - de jure,1996,117349.0,29.0
Hungary,1995,Rural,Female,15 - 19,Estimate - de jure,1996,136730.0,50.0
Hungary,1995,Rural,Female,20 - 24,Estimate - de jure,1996,134640.0,58.0
Hungary,1995,Rural,Female,25 - 29,Estimate - de jure,1996,116846.0,56.0
Hungary,1995,Rural,Female,30 - 34,Estimate - de jure,1996,109972.0,128.0
Hungary,1995,Rural,Female,35 - 39,Estimate - de jure,1996,132309.0,292.0
Hungary,1995,Rural,Female,40 - 44,Estimate - de jure,1996,137769.0,461.0
Hungary,1995,Rural,Female,45 - 49,Estimate - de jure,1996,116960.0,569.0
Hungary,1995,Rural,Female,5 - 9,Estimate - de jure,1996,117393.0,25.0
Hungary,1995,Rural,Female,50 - 54,Estimate - de jure,1996,114210.0,744.0
Hungary,1995,Rural,Female,55 - 59,Estimate - de jure,1996,117647.0,1193.0
Hungary,1995,Rural,Female,60 - 64,Estimate - de jure,1996,121788.0,1843.0
Hungary,1995,Rural,Female,65 - 69,Estimate - de jure,1996,118331.0,2618.0
Hungary,1995,Rural,Female,70 - 74,Estimate - de jure,1996,105799.0,3858.0
Hungary,1995,Rural,Female,75 - 79,Estimate - de jure,1996,50395.0,3025.0
Hungary,1995,Rural,Female,80 +,Estimate - de jure,1996,72526.0,11123.0
Hungary,1995,Rural,Male,0,Estimate - de jure,1996,23170.0,291.0
Hungary,1995,Rural,Male,1 - 4,Estimate - de jure,1996,95486.0,45.0
Hungary,1995,Rural,Male,10 - 14,Estimate - de jure,1996,123754.0,41.0
Hungary,1995,Rural,Male,15 - 19,Estimate - de jure,1996,147985.0,109.0
Hungary,1995,Rural,Male,20 - 24,Estimate - de jure,1996,149592.0,162.0
Hungary,1995,Rural,Male,25 - 29,Estimate - de jure,1996,128851.0,241.0
Hungary,1995,Rural,Male,30 - 34,Estimate - de jure,1996,121684.0,422.0
Hungary,1995,Rural,Male,35 - 39,Estimate - de jure,1996,148537.0,938.0
Hungary,1995,Rural,Male,40 - 44,Estimate - de jure,1996,153110.0,1572.0
Hungary,1995,Rural,Male,45 - 49,Estimate - de jure,1996,123890.0,1894.0
Hungary,1995,Rural,Male,5 - 9,Estimate - de jure,1996,123501.0,31.0
Hungary,1995,Rural,Male,50 - 54,Estimate - de jure,1996,106872.0,2366.0
Hungary,1995,Rural,Male,55 - 59,Estimate - de jure,1996,97082.0,2772.0
Hungary,1995,Rural,Male,60 - 64,Estimate - de jure,1996,95287.0,3507.0
Hungary,1995,Rural,Male,65 - 69,Estimate - de jure,1996,84496.0,4348.0
Hungary,1995,Rural,Male,70 - 74,Estimate - de jure,1996,68996.0,4818.0
Hungary,1995,Rural,Male,75 - 79,Estimate - de jure,1996,29121.0,2862.0
Hungary,1995,Rural,Male,80 +,Estimate - de jure,1996,33552.0,6471.0
Hungary,1995,Urban,Female,0,Estimate - de jure,1996,32867.0,287.0
Hungary,1995,Urban,Female,1 - 4,Estimate - de jure,1996,142688.0,41.0
Hungary,1995,Urban,Female,10 - 14,Estimate - de jure,1996,198731.0,34.0
Hungary,1995,Urban,Female,15 - 19,Estimate - de jure,1996,269558.0,71.0
Hungary,1995,Urban,Female,20 - 24,Estimate - de jure,1996,249078.0,76.0
Hungary,1995,Urban,Female,25 - 29,Estimate - de jure,1996,218999.0,122.0
Hungary,1995,Urban,Female,30 - 34,Estimate - de jure,1996,192209.0,184.0
Hungary,1995,Urban,Female,35 - 39,Estimate - de jure,1996,237568.0,448.0
Hungary,1995,Urban,Female,40 - 44,Estimate - de jure,1996,284936.0,863.0
Hungary,1995,Urban,Female,45 - 49,Estimate - de jure,1996,244904.0,1123.0
Hungary,1995,Urban,Female,5 - 9,Estimate - de jure,1996,182950.0,26.0
Hungary,1995,Urban,Female,50 - 54,Estimate - de jure,1996,220584.0,1390.0
Hungary,1995,Urban,Female,55 - 59,Estimate - de jure,1996,191065.0,1802.0
Hungary,1995,Urban,Female,60 - 64,Estimate - de jure,1996,183107.0,2652.0
Hungary,1995,Urban,Female,65 - 69,Estimate - de jure,1996,177857.0,3921.0
Hungary,1995,Urban,Female,70 - 74,Estimate - de jure,1996,160368.0,5782.0
Hungary,1995,Urban,Female,75 - 79,Estimate - de jure,1996,84807.0,4780.0
Hungary,1995,Urban,Female,80 +,Estimate - de jure,1996,128950.0,17969.0
Hungary,1995,Urban,Male,0,Estimate - de jure,1996,34670.0,394.0
Hungary,1995,Urban,Male,1 - 4,Estimate - de jure,1996,149885.0,71.0
Hungary,1995,Urban,Male,10 - 14,Estimate - de jure,1996,206647.0,61.0
Hungary,1995,Urban,Male,15 - 19,Estimate - de jure,1996,278171.0,200.0
Hungary,1995,Urban,Male,20 - 24,Estimate - de jure,1996,253324.0,240.0
Hungary,1995,Urban,Male,25 - 29,Estimate - de jure,1996,220594.0,277.0
Hungary,1995,Urban,Male,30 - 34,Estimate - de jure,1996,185616.0,475.0
Hungary,1995,Urban,Male,35 - 39,Estimate - de jure,1996,219741.0,1017.0
Hungary,1995,Urban,Male,40 - 44,Estimate - de jure,1996,259373.0,1948.0
Hungary,1995,Urban,Male,45 - 49,Estimate - de jure,1996,221054.0,2494.0
Hungary,1995,Urban,Male,5 - 9,Estimate - de jure,1996,190822.0,49.0
Hungary,1995,Urban,Male,50 - 54,Estimate - de jure,1996,195329.0,3166.0
Hungary,1995,Urban,Male,55 - 59,Estimate - de jure,1996,153270.0,3618.0
Hungary,1995,Urban,Male,60 - 64,Estimate - de jure,1996,142320.0,4522.0
Hungary,1995,Urban,Male,65 - 69,Estimate - de jure,1996,126037.0,5655.0
Hungary,1995,Urban,Male,70 - 74,Estimate - de jure,1996,97667.0,6201.0
Hungary,1995,Urban,Male,75 - 79,Estimate - de jure,1996,46963.0,4079.0
Hungary,1995,Urban,Male,80 +,Estimate - de jure,1996,57361.0,9585.0
Hungary,1996,Rural,Female,0,Estimate - de jure,1997,21189.0,254.0
Hungary,1996,Rural,Female,1 - 4,Estimate - de jure,1997,89263.0,38.0
Hungary,1996,Rural,Female,10 - 14,Estimate - de jure,1997,115311.0,27.0
Hungary,1996,Rural,Female,15 - 19,Estimate - de jure,1997,127269.0,38.0
Hungary,1996,Rural,Female,20 - 24,Estimate - de jure,1997,140045.0,56.0
Hungary,1996,Rural,Female,25 - 29,Estimate - de jure,1997,118679.0,87.0
Hungary,1996,Rural,Female,30 - 34,Estimate - de jure,1997,107615.0,107.0
Hungary,1996,Rural,Female,35 - 39,Estimate - de jure,1997,125662.0,266.0
Hungary,1996,Rural,Female,40 - 44,Estimate - de jure,1997,139771.0,434.0
Hungary,1996,Rural,Female,45 - 49,Estimate - de jure,1997,122354.0,585.0
Hungary,1996,Rural,Female,5 - 9,Estimate - de jure,1997,116714.0,28.0
Hungary,1996,Rural,Female,50 - 54,Estimate - de jure,1997,109611.0,691.0
Hungary,1996,Rural,Female,55 - 59,Estimate - de jure,1997,116006.0,1080.0
Hungary,1996,Rural,Female,60 - 64,Estimate - de jure,1997,118131.0,1659.0
Hungary,1996,Rural,Female,65 - 69,Estimate - de jure,1997,116027.0,2605.0
Hungary,1996,Rural,Female,70 - 74,Estimate - de jure,1997,104493.0,3833.0
Hungary,1996,Rural,Female,75 - 79,Estimate - de jure,1997,58439.0,3686.0
Hungary,1996,Rural,Female,80 +,Estimate - de jure,1997,68090.0,10752.0
Hungary,1996,Rural,Male,0,Estimate - de jure,1997,22109.0,278.0
Hungary,1996,Rural,Male,1 - 4,Estimate - de jure,1997,93845.0,42.0
Hungary,1996,Rural,Male,10 - 14,Estimate - de jure,1997,121679.0,39.0
Hungary,1996,Rural,Male,15 - 19,Estimate - de jure,1997,138973.0,109.0
Hungary,1996,Rural,Male,20 - 24,Estimate - de jure,1997,154787.0,144.0
Hungary,1996,Rural,Male,25 - 29,Estimate - de jure,1997,130506.0,205.0
Hungary,1996,Rural,Male,30 - 34,Estimate - de jure,1997,118901.0,333.0
Hungary,1996,Rural,Male,35 - 39,Estimate - de jure,1997,140287.0,755.0
Hungary,1996,Rural,Male,40 - 44,Estimate - de jure,1997,155881.0,1373.0
Hungary,1996,Rural,Male,45 - 49,Estimate - de jure,1997,130085.0,1829.0
Hungary,1996,Rural,Male,5 - 9,Estimate - de jure,1997,122449.0,40.0
Hungary,1996,Rural,Male,50 - 54,Estimate - de jure,1997,103988.0,2143.0
Hungary,1996,Rural,Male,55 - 59,Estimate - de jure,1997,96169.0,2711.0
Hungary,1996,Rural,Male,60 - 64,Estimate - de jure,1997,91986.0,3360.0
Hungary,1996,Rural,Male,65 - 69,Estimate - de jure,1997,82415.0,4139.0
Hungary,1996,Rural,Male,70 - 74,Estimate - de jure,1997,67636.0,4818.0
Hungary,1996,Rural,Male,75 - 79,Estimate - de jure,1997,33269.0,3205.0
Hungary,1996,Rural,Male,80 +,Estimate - de jure,1997,30790.0,5901.0
Hungary,1996,Urban,Female,0,Estimate - de jure,1997,31160.0,263.0
Hungary,1996,Urban,Female,1 - 4,Estimate - de jure,1997,138575.0,52.0
Hungary,1996,Urban,Female,10 - 14,Estimate - de jure,1997,192983.0,37.0
Hungary,1996,Urban,Female,15 - 19,Estimate - de jure,1997,258424.0,59.0
Hungary,1996,Urban,Female,20 - 24,Estimate - de jure,1997,263396.0,84.0
Hungary,1996,Urban,Female,25 - 29,Estimate - de jure,1997,225471.0,113.0
Hungary,1996,Urban,Female,30 - 34,Estimate - de jure,1997,191304.0,160.0
Hungary,1996,Urban,Female,35 - 39,Estimate - de jure,1997,221510.0,375.0
Hungary,1996,Urban,Female,40 - 44,Estimate - de jure,1997,288260.0,809.0
Hungary,1996,Urban,Female,45 - 49,Estimate - de jure,1997,253794.0,1026.0
Hungary,1996,Urban,Female,5 - 9,Estimate - de jure,1997,183115.0,30.0
Hungary,1996,Urban,Female,50 - 54,Estimate - de jure,1997,221985.0,1285.0
Hungary,1996,Urban,Female,55 - 59,Estimate - de jure,1997,194464.0,1687.0
Hungary,1996,Urban,Female,60 - 64,Estimate - de jure,1997,181396.0,2442.0
Hungary,1996,Urban,Female,65 - 69,Estimate - de jure,1997,176817.0,3785.0
Hungary,1996,Urban,Female,70 - 74,Estimate - de jure,1997,161168.0,5750.0
Hungary,1996,Urban,Female,75 - 79,Estimate - de jure,1997,96736.0,5378.0
Hungary,1996,Urban,Female,80 +,Estimate - de jure,1997,124547.0,18583.0
Hungary,1996,Urban,Male,0,Estimate - de jure,1997,33187.0,344.0
Hungary,1996,Urban,Male,1 - 4,Estimate - de jure,1997,145732.0,53.0
Hungary,1996,Urban,Male,10 - 14,Estimate - de jure,1997,200650.0,43.0
Hungary,1996,Urban,Male,15 - 19,Estimate - de jure,1997,264559.0,155.0
Hungary,1996,Urban,Male,20 - 24,Estimate - de jure,1997,269214.0,226.0
Hungary,1996,Urban,Male,25 - 29,Estimate - de jure,1997,227813.0,259.0
Hungary,1996,Urban,Male,30 - 34,Estimate - de jure,1997,186460.0,356.0
Hungary,1996,Urban,Male,35 - 39,Estimate - de jure,1997,205486.0,844.0
Hungary,1996,Urban,Male,40 - 44,Estimate - de jure,1997,262059.0,1810.0
Hungary,1996,Urban,Male,45 - 49,Estimate - de jure,1997,227607.0,2445.0
Hungary,1996,Urban,Male,5 - 9,Estimate - de jure,1997,191299.0,31.0
Hungary,1996,Urban,Male,50 - 54,Estimate - de jure,1997,196080.0,2869.0
Hungary,1996,Urban,Male,55 - 59,Estimate - de jure,1997,157190.0,3484.0
Hungary,1996,Urban,Male,60 - 64,Estimate - de jure,1997,138604.0,4216.0
Hungary,1996,Urban,Male,65 - 69,Estimate - de jure,1997,126041.0,5465.0
Hungary,1996,Urban,Male,70 - 74,Estimate - de jure,1997,97857.0,6387.0
Hungary,1996,Urban,Male,75 - 79,Estimate - de jure,1997,52837.0,4668.0
Hungary,1996,Urban,Male,80 +,Estimate - de jure,1997,55167.0,9374.0
Hungary,1997,Rural,Female,0,Estimate - de jure,1998,19567.0,173.0
Hungary,1997,Rural,Female,1 - 4,Estimate - de jure,1998,86066.0,41.0
Hungary,1997,Rural,Female,10 - 14,Estimate - de jure,1998,113199.0,14.0
Hungary,1997,Rural,Female,15 - 19,Estimate - de jure,1998,119205.0,42.0
Hungary,1997,Rural,Female,20 - 24,Estimate - de jure,1998,142367.0,60.0
Hungary,1997,Rural,Female,25 - 29,Estimate - de jure,1998,118133.0,54.0
Hungary,1997,Rural,Female,30 - 34,Estimate - de jure,1998,106554.0,88.0
Hungary,1997,Rural,Female,35 - 39,Estimate - de jure,1998,118445.0,249.0
Hungary,1997,Rural,Female,40 - 44,Estimate - de jure,1998,139162.0,484.0
Hungary,1997,Rural,Female,45 - 49,Estimate - de jure,1998,124263.0,545.0
Hungary,1997,Rural,Female,5 - 9,Estimate - de jure,1998,114518.0,22.0
Hungary,1997,Rural,Female,50 - 54,Estimate - de jure,1998,105830.0,702.0
Hungary,1997,Rural,Female,55 - 59,Estimate - de jure,1998,113169.0,1100.0
Hungary,1997,Rural,Female,60 - 64,Estimate - de jure,1998,113653.0,1578.0
Hungary,1997,Rural,Female,65 - 69,Estimate - de jure,1998,113438.0,2349.0
Hungary,1997,Rural,Female,70 - 74,Estimate - de jure,1998,101264.0,3612.0
Hungary,1997,Rural,Female,75 - 79,Estimate - de jure,1998,66818.0,3942.0
Hungary,1997,Rural,Female,80 +,Estimate - de jure,1998,62368.0,9859.0
Hungary,1997,Rural,Male,0,Estimate - de jure,1998,20811.0,233.0
Hungary,1997,Rural,Male,1 - 4,Estimate - de jure,1998,90552.0,43.0
Hungary,1997,Rural,Male,10 - 14,Estimate - de jure,1998,119423.0,28.0
Hungary,1997,Rural,Male,15 - 19,Estimate - de jure,1998,130862.0,95.0
Hungary,1997,Rural,Male,20 - 24,Estimate - de jure,1998,156142.0,146.0
Hungary,1997,Rural,Male,25 - 29,Estimate - de jure,1998,130436.0,211.0
Hungary,1997,Rural,Male,30 - 34,Estimate - de jure,1998,117482.0,325.0
Hungary,1997,Rural,Male,35 - 39,Estimate - de jure,1998,131742.0,657.0
Hungary,1997,Rural,Male,40 - 44,Estimate - de jure,1998,155446.0,1433.0
Hungary,1997,Rural,Male,45 - 49,Estimate - de jure,1998,132290.0,1771.0
Hungary,1997,Rural,Male,5 - 9,Estimate - de jure,1998,120189.0,32.0
Hungary,1997,Rural,Male,50 - 54,Estimate - de jure,1998,102458.0,1964.0
Hungary,1997,Rural,Male,55 - 59,Estimate - de jure,1998,94753.0,2452.0
Hungary,1997,Rural,Male,60 - 64,Estimate - de jure,1998,87746.0,3163.0
Hungary,1997,Rural,Male,65 - 69,Estimate - de jure,1998,79855.0,3953.0
Hungary,1997,Rural,Male,70 - 74,Estimate - de jure,1998,65105.0,4538.0
Hungary,1997,Rural,Male,75 - 79,Estimate - de jure,1998,37476.0,3478.0
Hungary,1997,Rural,Male,80 +,Estimate - de jure,1998,27897.0,5260.0
Hungary,1997,Urban,Female,0,Estimate - de jure,1998,29786.0,245.0
Hungary,1997,Urban,Female,1 - 4,Estimate - de jure,1998,134218.0,39.0
Hungary,1997,Urban,Female,10 - 14,Estimate - de jure,1998,190238.0,28.0
Hungary,1997,Urban,Female,15 - 19,Estimate - de jure,1998,246588.0,69.0
Hungary,1997,Urban,Female,20 - 24,Estimate - de jure,1998,275741.0,90.0
Hungary,1997,Urban,Female,25 - 29,Estimate - de jure,1998,231176.0,88.0
Hungary,1997,Urban,Female,30 - 34,Estimate - de jure,1998,196758.0,159.0
Hungary,1997,Urban,Female,35 - 39,Estimate - de jure,1998,210785.0,326.0
Hungary,1997,Urban,Female,40 - 44,Estimate - de jure,1998,286935.0,841.0
Hungary,1997,Urban,Female,45 - 49,Estimate - de jure,1998,260518.0,1077.0
Hungary,1997,Urban,Female,5 - 9,Estimate - de jure,1998,184547.0,28.0
Hungary,1997,Urban,Female,50 - 54,Estimate - de jure,1998,226401.0,1324.0
Hungary,1997,Urban,Female,55 - 59,Estimate - de jure,1998,200264.0,1773.0
Hungary,1997,Urban,Female,60 - 64,Estimate - de jure,1998,181894.0,2414.0
Hungary,1997,Urban,Female,65 - 69,Estimate - de jure,1998,177032.0,3700.0
Hungary,1997,Urban,Female,70 - 74,Estimate - de jure,1998,160902.0,5518.0
Hungary,1997,Urban,Female,75 - 79,Estimate - de jure,1998,111151.0,6262.0
Hungary,1997,Urban,Female,80 +,Estimate - de jure,1998,119355.0,17094.0
Hungary,1997,Urban,Male,0,Estimate - de jure,1998,31715.0,333.0
Hungary,1997,Urban,Male,1 - 4,Estimate - de jure,1998,141493.0,72.0
Hungary,1997,Urban,Male,10 - 14,Estimate - de jure,1998,197578.0,30.0
Hungary,1997,Urban,Male,15 - 19,Estimate - de jure,1998,251486.0,137.0
Hungary,1997,Urban,Male,20 - 24,Estimate - de jure,1998,283068.0,234.0
Hungary,1997,Urban,Male,25 - 29,Estimate - de jure,1998,233727.0,265.0
Hungary,1997,Urban,Male,30 - 34,Estimate - de jure,1998,193849.0,381.0
Hungary,1997,Urban,Male,35 - 39,Estimate - de jure,1998,196347.0,715.0
Hungary,1997,Urban,Male,40 - 44,Estimate - de jure,1998,261845.0,1811.0
Hungary,1997,Urban,Male,45 - 49,Estimate - de jure,1998,231840.0,2389.0
Hungary,1997,Urban,Male,5 - 9,Estimate - de jure,1998,192984.0,40.0
Hungary,1997,Urban,Male,50 - 54,Estimate - de jure,1998,199410.0,3040.0
Hungary,1997,Urban,Male,55 - 59,Estimate - de jure,1998,163681.0,3505.0
Hungary,1997,Urban,Male,60 - 64,Estimate - de jure,1998,136913.0,4218.0
Hungary,1997,Urban,Male,65 - 69,Estimate - de jure,1998,126182.0,5517.0
Hungary,1997,Urban,Male,70 - 74,Estimate - de jure,1998,97817.0,6104.0
Hungary,1997,Urban,Male,75 - 79,Estimate - de jure,1998,59517.0,5225.0
Hungary,1997,Urban,Male,80 +,Estimate - de jure,1998,52475.0,9074.0
Hungary,1998,Rural,Female,0,Estimate - de jure,1999,18789.0,162.0
Hungary,1998,Rural,Female,1 - 4,Estimate - de jure,1999,84314.0,31.0
Hungary,1998,Rural,Female,10 - 14,Estimate - de jure,1999,114097.0,18.0
Hungary,1998,Rural,Female,15 - 19,Estimate - de jure,1999,114826.0,35.0
Hungary,1998,Rural,Female,20 - 24,Estimate - de jure,1999,145632.0,54.0
Hungary,1998,Rural,Female,25 - 29,Estimate - de jure,1999,119781.0,65.0
Hungary,1998,Rural,Female,30 - 34,Estimate - de jure,1999,109667.0,108.0
Hungary,1998,Rural,Female,35 - 39,Estimate - de jure,1999,114719.0,210.0
Hungary,1998,Rural,Female,40 - 44,Estimate - de jure,1999,139109.0,470.0
Hungary,1998,Rural,Female,45 - 49,Estimate - de jure,1999,127066.0,615.0
Hungary,1998,Rural,Female,5 - 9,Estimate - de jure,1999,114145.0,14.0
Hungary,1998,Rural,Female,50 - 54,Estimate - de jure,1999,107131.0,726.0
Hungary,1998,Rural,Female,55 - 59,Estimate - de jure,1999,112336.0,1016.0
Hungary,1998,Rural,Female,60 - 64,Estimate - de jure,1999,111759.0,1489.0
Hungary,1998,Rural,Female,65 - 69,Estimate - de jure,1999,112731.0,2366.0
Hungary,1998,Rural,Female,70 - 74,Estimate - de jure,1999,100204.0,3470.0
Hungary,1998,Rural,Female,75 - 79,Estimate - de jure,1999,75605.0,4502.0
Hungary,1998,Rural,Female,80 +,Estimate - de jure,1999,58375.0,9455.0
Hungary,1998,Rural,Male,0,Estimate - de jure,1999,20078.0,229.0
Hungary,1998,Rural,Male,1 - 4,Estimate - de jure,1999,89017.0,55.0
Hungary,1998,Rural,Male,10 - 14,Estimate - de jure,1999,120503.0,38.0
Hungary,1998,Rural,Male,15 - 19,Estimate - de jure,1999,126006.0,87.0
Hungary,1998,Rural,Male,20 - 24,Estimate - de jure,1999,158694.0,178.0
Hungary,1998,Rural,Male,25 - 29,Estimate - de jure,1999,132783.0,198.0
Hungary,1998,Rural,Male,30 - 34,Estimate - de jure,1999,120336.0,298.0
Hungary,1998,Rural,Male,35 - 39,Estimate - de jure,1999,126747.0,708.0
Hungary,1998,Rural,Male,40 - 44,Estimate - de jure,1999,155308.0,1463.0
Hungary,1998,Rural,Male,45 - 49,Estimate - de jure,1999,135381.0,1848.0
Hungary,1998,Rural,Male,5 - 9,Estimate - de jure,1999,119772.0,25.0
Hungary,1998,Rural,Male,50 - 54,Estimate - de jure,1999,105667.0,2103.0
Hungary,1998,Rural,Male,55 - 59,Estimate - de jure,1999,95304.0,2532.0
Hungary,1998,Rural,Male,60 - 64,Estimate - de jure,1999,85535.0,3169.0
Hungary,1998,Rural,Male,65 - 69,Estimate - de jure,1999,79063.0,3870.0
Hungary,1998,Rural,Male,70 - 74,Estimate - de jure,1999,63589.0,4526.0
Hungary,1998,Rural,Male,75 - 79,Estimate - de jure,1999,41979.0,3942.0
Hungary,1998,Rural,Male,80 +,Estimate - de jure,1999,25824.0,4999.0
Hungary,1998,Urban,Female,0,Estimate - de jure,1999,28736.0,234.0
Hungary,1998,Urban,Female,1 - 4,Estimate - de jure,1999,127871.0,48.0
Hungary,1998,Urban,Female,10 - 14,Estimate - de jure,1999,187368.0,27.0
Hungary,1998,Urban,Female,15 - 19,Estimate - de jure,1999,231182.0,57.0
Hungary,1998,Urban,Female,20 - 24,Estimate - de jure,1999,281206.0,82.0
Hungary,1998,Urban,Female,25 - 29,Estimate - de jure,1999,232529.0,104.0
Hungary,1998,Urban,Female,30 - 34,Estimate - de jure,1999,203996.0,153.0
Hungary,1998,Urban,Female,35 - 39,Estimate - de jure,1999,201669.0,323.0
Hungary,1998,Urban,Female,40 - 44,Estimate - de jure,1999,275059.0,773.0
Hungary,1998,Urban,Female,45 - 49,Estimate - de jure,1999,263816.0,1091.0
Hungary,1998,Urban,Female,5 - 9,Estimate - de jure,1999,182593.0,33.0
Hungary,1998,Urban,Female,50 - 54,Estimate - de jure,1999,230571.0,1422.0
Hungary,1998,Urban,Female,55 - 59,Estimate - de jure,1999,204335.0,1846.0
Hungary,1998,Urban,Female,60 - 64,Estimate - de jure,1999,180909.0,2350.0
Hungary,1998,Urban,Female,65 - 69,Estimate - de jure,1999,175573.0,3600.0
Hungary,1998,Urban,Female,70 - 74,Estimate - de jure,1999,158829.0,5385.0
Hungary,1998,Urban,Female,75 - 79,Estimate - de jure,1999,123618.0,7149.0
Hungary,1998,Urban,Female,80 +,Estimate - de jure,1999,113694.0,16881.0
Hungary,1998,Urban,Male,0,Estimate - de jure,1999,30363.0,303.0
Hungary,1998,Urban,Male,1 - 4,Estimate - de jure,1999,135103.0,63.0
Hungary,1998,Urban,Male,10 - 14,Estimate - de jure,1999,194469.0,48.0
Hungary,1998,Urban,Male,15 - 19,Estimate - de jure,1999,235636.0,138.0
Hungary,1998,Urban,Male,20 - 24,Estimate - de jure,1999,289118.0,250.0
Hungary,1998,Urban,Male,25 - 29,Estimate - de jure,1999,235517.0,246.0
Hungary,1998,Urban,Male,30 - 34,Estimate - de jure,1999,202539.0,414.0
Hungary,1998,Urban,Male,35 - 39,Estimate - de jure,1999,188739.0,725.0
Hungary,1998,Urban,Male,40 - 44,Estimate - de jure,1999,250814.0,1841.0
Hungary,1998,Urban,Male,45 - 49,Estimate - de jure,1999,233915.0,2471.0
Hungary,1998,Urban,Male,5 - 9,Estimate - de jure,1999,190958.0,37.0
Hungary,1998,Urban,Male,50 - 54,Estimate - de jure,1999,201759.0,3249.0
Hungary,1998,Urban,Male,55 - 59,Estimate - de jure,1999,168734.0,3453.0
Hungary,1998,Urban,Male,60 - 64,Estimate - de jure,1999,134384.0,4252.0
Hungary,1998,Urban,Male,65 - 69,Estimate - de jure,1999,124642.0,5438.0
Hungary,1998,Urban,Male,70 - 74,Estimate - de jure,1999,96957.0,6093.0
Hungary,1998,Urban,Male,75 - 79,Estimate - de jure,1999,65095.0,5771.0
Hungary,1998,Urban,Male,80 +,Estimate - de jure,1999,49406.0,8734.0
Hungary,1999,Rural,Female,0,Estimate - de jure,2000,18119.0,136.0
Hungary,1999,Rural,Female,1 - 4,Estimate - de jure,2000,81175.0,21.0
Hungary,1999,Rural,Female,10 - 14,Estimate - de jure,2000,114556.0,14.0
Hungary,1999,Rural,Female,15 - 19,Estimate - de jure,2000,109852.0,26.0
Hungary,1999,Rural,Female,20 - 24,Estimate - de jure,2000,144411.0,50.0
Hungary,1999,Rural,Female,25 - 29,Estimate - de jure,2000,122333.0,58.0
Hungary,1999,Rural,Female,30 - 34,Estimate - de jure,2000,111957.0,98.0
Hungary,1999,Rural,Female,35 - 39,Estimate - de jure,2000,111196.0,194.0
Hungary,1999,Rural,Female,40 - 44,Estimate - de jure,2000,134772.0,471.0
Hungary,1999,Rural,Female,45 - 49,Estimate - de jure,2000,130068.0,634.0
Hungary,1999,Rural,Female,5 - 9,Estimate - de jure,2000,113015.0,27.0
Hungary,1999,Rural,Female,50 - 54,Estimate - de jure,2000,108680.0,723.0
Hungary,1999,Rural,Female,55 - 59,Estimate - de jure,2000,110943.0,1050.0
Hungary,1999,Rural,Female,60 - 64,Estimate - de jure,2000,109767.0,1468.0
Hungary,1999,Rural,Female,65 - 69,Estimate - de jure,2000,110593.0,2447.0
Hungary,1999,Rural,Female,70 - 74,Estimate - de jure,2000,99612.0,3575.0
Hungary,1999,Rural,Female,75 - 79,Estimate - de jure,2000,79289.0,5086.0
Hungary,1999,Rural,Female,80 +,Estimate - de jure,2000,56972.0,9585.0
Hungary,1999,Rural,Male,0,Estimate - de jure,2000,19156.0,176.0
Hungary,1999,Rural,Male,1 - 4,Estimate - de jure,2000,86014.0,49.0
Hungary,1999,Rural,Male,10 - 14,Estimate - de jure,2000,121225.0,37.0
Hungary,1999,Rural,Male,15 - 19,Estimate - de jure,2000,120301.0,79.0
